//0																					
//Oxygen, 0.96
//Nitrate, 1, 1, -2.5, 1.9
//Nitrate, 51, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   281.31	0	 18.5377	0	36.5600	0	26.471	0	211.39	0	90.03	0	2.77	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   271.21	0	 18.6053	0	36.5625	0	26.456	0	210.43	0	89.73	0	2.96	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   261.59	0	 18.7380	0	36.5683	0	26.428	0	208.70	0	89.22	0	2.72	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   251.42	0	 18.7959	0	36.5726	0	26.418	0	208.80	0	89.36	0	2.60	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   241.58	0	 18.8945	0	36.5729	0	26.393	0	212.93	0	91.30	0	2.22	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   231.24	0	 18.9557	0	36.5689	0	26.375	0	217.92	0	93.54	0	1.65	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   221.39	0	 19.0865	0	36.5774	0	26.349	0	212.93	0	91.63	0	1.97	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   211.23	0	 19.1730	0	36.5796	0	26.329	0	211.87	0	91.32	0	1.72	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   201.53	0	 19.2722	0	36.5664	0	26.293	0	215.62	0	93.10	0	1.24	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   191.05	0	 19.2935	0	36.5505	0	26.274	0	222.24	0	95.99	0	0.69	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   181.35	0	 19.3684	0	36.5533	0	26.257	0	223.87	0	96.83	0	0.81	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   171.52	0	 19.3882	0	36.5409	0	26.241	0	226.27	0	97.89	0	0.54	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   160.80	0	 19.4217	0	36.5396	0	26.232	0	226.46	0	98.04	0	0.56	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   151.10	0	 19.4230	0	36.5284	0	26.222	0	228.38	0	98.86	0	0.63	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   141.46	0	 19.5101	0	36.5451	0	26.214	0	228.00	0	98.87	0	0.64	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   131.14	0	 19.6471	0	36.5543	0	26.186	0	224.26	0	97.49	0	0.49	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   121.14	0	 19.6897	0	36.5323	0	26.157	0	228.10	0	99.23	0	0.19	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   111.54	0	 19.7887	0	36.5295	0	26.129	0	229.82	0	100.16	0	0.09	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		   101.09	0	 19.8576	0	36.5193	0	26.102	0	231.26	0	100.91	0	-0.34	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    95.77	0	 19.8837	0	36.5154	0	26.092	0	232.32	0	101.42	0	-0.50	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    91.20	0	 19.9440	0	36.5136	0	26.075	0	233.76	0	102.16	0	-0.10	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    85.98	0	 19.9898	0	36.5117	0	26.061	0	235.30	0	102.91	0	-0.35	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    80.95	0	 20.0056	0	36.5053	0	26.052	0	236.64	0	103.53	0	-0.49	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    76.57	0	 20.0324	0	36.5052	0	26.045	0	237.70	0	104.04	0	-0.52	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    70.85	0	 20.0990	0	36.5105	0	26.032	0	238.27	0	104.42	0	-0.34	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    66.05	0	 20.1472	0	36.5145	0	26.022	0	238.75	0	104.73	0	-0.40	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    61.41	0	 20.2377	0	36.5238	0	26.007	0	239.23	0	105.12	0	-0.20	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    56.17	0	 20.3220	0	36.5271	0	25.987	0	239.33	0	105.32	0	-0.19	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    51.57	0	 20.4457	0	36.5384	0	25.964	0	239.23	0	105.53	0	-0.21	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    46.04	0	 20.5524	0	36.5405	0	25.938	0	238.85	0	105.56	0	-0.22	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    41.22	0	 20.6150	0	36.5445	0	25.924	0	238.75	0	105.64	0	-0.15	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    36.40	0	 20.6954	0	36.5479	0	25.906	0	238.66	0	105.76	0	-0.28	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    31.75	0	 20.7206	0	36.5486	0	25.9	0	238.75	0	105.85	0	-0.27	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    26.84	0	 21.3288	0	36.5568	0	25.742	0	236.35	0	105.95	0	0.23	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    21.73	0	 21.4341	0	36.5687	0	25.723	0	234.34	0	105.25	0	-0.05	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    16.61	0	 21.6324	0	36.5572	0	25.659	0	232.99	0	105.01	0	-0.41	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		    11.88	0	 21.7706	0	36.5546	0	25.618	0	232.42	0	105.01	0	-0.32	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852		     7.53	0	 21.8057	0	36.5526	0	25.606	0	232.42	0	105.07	0	-0.49	0
0069Bermuda	 105	C	05/21/2014	01:18	288.717	 36.852																	
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   951.59	0	  6.1407	0	35.0661	0	27.548	0	226.56	0	73.72	0	20.60	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   901.29	0	  6.8386	0	35.0890	0	27.474	0	209.09	0	69.15	0	21.55	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   851.35	0	  7.9002	0	35.0920	0	27.326	0	177.70	0	60.22	0	24.67	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   800.31	0	  9.0590	0	35.1942	0	27.235	0	161.18	0	56.10	0	23.86	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   751.07	0	 10.3930	0	35.3283	0	27.128	0	154.46	0	55.40	0	22.51	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   701.67	0	 11.6158	0	35.4896	0	27.048	0	157.25	0	57.96	0	19.59	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   651.27	0	 13.1770	0	35.7049	0	26.934	0	166.66	0	63.55	0	16.00	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   601.35	0	 14.2559	0	35.8756	0	26.861	0	175.10	0	68.32	0	13.25	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   550.70	0	 15.3322	0	36.0560	0	26.786	0	180.19	0	71.92	0	10.82	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   501.24	0	 16.3785	0	36.2376	0	26.708	0	189.70	0	77.37	0	8.36	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   451.03	0	 17.1922	0	36.3930	0	26.652	0	198.62	0	82.37	0	6.23	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   401.18	0	 17.7050	0	36.4832	0	26.608	0	205.25	0	86.01	0	4.93	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   381.66	0	 17.9278	0	36.5220	0	26.587	0	204.67	0	86.15	0	4.63	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   361.15	0	 18.0957	0	36.5399	0	26.562	0	205.15	0	86.64	0	4.20	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   351.44	0	 18.1517	0	36.5432	0	26.551	0	205.54	0	86.89	0	4.06	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   340.84	0	 18.2064	0	36.5468	0	26.541	0	206.11	0	87.23	0	3.69	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   331.26	0	 18.2710	0	36.5494	0	26.527	0	207.36	0	87.86	0	3.70	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   320.56	0	 18.3159	0	36.5502	0	26.517	0	208.80	0	88.55	0	3.37	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   311.35	0	 18.3429	0	36.5532	0	26.513	0	209.76	0	89.00	0	3.53	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   301.50	0	 18.4116	0	36.5548	0	26.498	0	210.34	0	89.36	0	3.19	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   290.65	0	 18.4561	0	36.5568	0	26.488	0	211.78	0	90.05	0	3.01	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   280.69	0	 18.5023	0	36.5599	0	26.48	0	211.97	0	90.21	0	3.14	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   270.60	0	 18.5683	0	36.5639	0	26.467	0	211.58	0	90.16	0	2.76	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   261.62	0	 18.6242	0	36.5667	0	26.455	0	210.82	0	89.93	0	2.71	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   251.38	0	 18.7036	0	36.5713	0	26.44	0	209.66	0	89.58	0	2.68	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   241.10	0	 18.8101	0	36.5719	0	26.414	0	207.46	0	88.81	0	2.70	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   231.15	0	 18.9380	0	36.5724	0	26.382	0	206.30	0	88.53	0	2.48	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   221.30	0	 19.1083	0	36.5774	0	26.343	0	208.42	0	89.72	0	1.98	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   210.89	0	 19.1332	0	36.5671	0	26.328	0	213.12	0	91.78	0	1.77	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   200.91	0	 19.2149	0	36.5532	0	26.296	0	220.42	0	95.06	0	1.09	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   191.48	0	 19.2493	0	36.5473	0	26.282	0	224.54	0	96.90	0	0.89	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   181.64	0	 19.2933	0	36.5419	0	26.266	0	225.31	0	97.31	0	0.95	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   171.21	0	 19.3622	0	36.5426	0	26.249	0	227.81	0	98.51	0	0.37	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   161.26	0	 19.3962	0	36.5313	0	26.231	0	228.38	0	98.82	0	0.51	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   151.44	0	 19.4105	0	36.5250	0	26.222	0	229.25	0	99.21	0	0.56	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   140.69	0	 19.4372	0	36.5227	0	26.213	0	229.73	0	99.47	0	0.51	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   131.24	0	 19.4427	0	36.5217	0	26.211	0	229.63	0	99.44	0	0.74	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   121.11	0	 19.4576	0	36.5196	0	26.206	0	229.44	0	99.38	0	0.59	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   111.18	0	 19.5789	0	36.5247	0	26.179	0	229.92	0	99.81	0	0.61	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		   101.53	0	 19.7058	0	36.5275	0	26.148	0	230.40	0	100.26	0	0.16	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    96.06	0	 19.8074	0	36.5307	0	26.125	0	231.26	0	100.82	0	-0.29	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    91.64	0	 19.8829	0	36.5212	0	26.097	0	233.76	0	102.05	0	-0.37	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    86.40	0	 19.9877	0	36.5162	0	26.066	0	235.10	0	102.83	0	-0.21	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    80.87	0	 20.1013	0	36.5224	0	26.041	0	236.54	0	103.68	0	-0.37	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    76.04	0	 20.2432	0	36.5272	0	26.008	0	237.50	0	104.37	0	-0.24	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    71.42	0	 20.3320	0	36.5282	0	25.986	0	238.37	0	104.92	0	-0.36	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    65.88	0	 20.4882	0	36.5391	0	25.953	0	238.75	0	105.40	0	-0.11	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    61.42	0	 20.5331	0	36.5358	0	25.939	0	239.23	0	105.69	0	-0.30	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    56.12	0	 20.6981	0	36.5404	0	25.899	0	239.14	0	105.97	0	0.04	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    51.67	0	 21.1848	0	36.5512	0	25.776	0	236.93	0	105.93	0	0.03	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    46.57	0	 21.4352	0	36.5605	0	25.716	0	235.39	0	105.72	0	-0.28	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    41.72	0	 21.6250	0	36.5577	0	25.661	0	234.05	0	105.47	0	-0.11	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    36.74	0	 23.1072	0	36.4717	0	25.166	0	226.66	0	104.80	0	1.45	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    31.87	0	 24.2025	0	36.5459	0	24.905	0	219.65	0	103.55	0	-0.86	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    26.73	0	 25.1561	0	36.5348	0	24.603	0	207.74	0	99.53	0	0.10	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    21.76	0	 25.4034	0	36.4843	0	24.482	0	210.82	0	101.40	0	-0.41	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    16.43	0	 25.4076	0	36.4848	0	24.482	0	212.54	0	102.24	0	-0.55	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		    11.55	0	 25.4055	0	36.4833	0	24.481	0	213.02	0	102.47	0	-0.69	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291		     7.46	0	 25.4035	0	36.4835	0	24.482	0	213.31	0	102.60	0	-0.72	0
0069Bermuda	 106	C	05/26/2014	05:06	289.711	 37.291																	
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   997.66	0	  6.0161	0	35.0541	0	27.554	0	230.30	0	74.71	0	20.20	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   951.47	0	  6.5868	0	35.0844	0	27.505	0	215.14	0	70.74	0	21.14	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   900.66	0	  7.3752	0	35.1023	0	27.411	0	194.40	0	65.10	0	22.93	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   851.70	0	  8.4056	0	35.1564	0	27.305	0	171.84	0	58.93	0	23.48	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   800.63	0	  9.5560	0	35.2319	0	27.187	0	155.71	0	54.81	0	23.62	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   751.40	0	 10.4242	0	35.3315	0	27.126	0	153.79	0	55.20	0	22.33	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   701.30	0	 11.5480	0	35.4447	0	27.023	0	148.42	0	54.61	0	21.45	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   651.11	0	 12.5150	0	35.5645	0	26.944	0	143.42	0	53.89	0	20.04	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   600.94	0	 14.3117	0	35.8849	0	26.857	0	173.86	0	67.92	0	13.27	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   550.91	0	 15.5612	0	36.0949	0	26.769	0	181.25	0	72.69	0	10.76	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   501.20	0	 16.6246	0	36.2860	0	26.693	0	190.75	0	78.20	0	7.85	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   451.38	0	 17.2912	0	36.4101	0	26.644	0	199.30	0	82.82	0	5.97	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   401.32	0	 17.7781	0	36.4937	0	26.599	0	205.73	0	86.33	0	4.56	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   381.21	0	 17.9213	0	36.5163	0	26.584	0	205.06	0	86.30	0	4.67	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   361.04	0	 18.0757	0	36.5348	0	26.563	0	204.96	0	86.52	0	4.31	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   351.49	0	 18.1431	0	36.5383	0	26.549	0	205.92	0	87.04	0	4.18	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   340.70	0	 18.2206	0	36.5464	0	26.537	0	206.59	0	87.45	0	3.84	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   331.13	0	 18.3001	0	36.5492	0	26.52	0	208.03	0	88.20	0	3.52	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   320.63	0	 18.3456	0	36.5508	0	26.51	0	209.18	0	88.76	0	3.33	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   311.30	0	 18.3936	0	36.5541	0	26.501	0	210.72	0	89.50	0	3.20	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   300.73	0	 18.4608	0	36.5571	0	26.487	0	211.87	0	90.10	0	2.93	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   291.35	0	 18.5225	0	36.5608	0	26.475	0	211.49	0	90.04	0	3.10	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   281.43	0	 18.6006	0	36.5639	0	26.459	0	210.82	0	89.89	0	3.00	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   270.74	0	 18.6715	0	36.5669	0	26.444	0	210.05	0	89.68	0	2.89	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   261.41	0	 18.7711	0	36.5694	0	26.421	0	212.74	0	91.00	0	2.40	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   251.67	0	 18.8750	0	36.5704	0	26.396	0	214.46	0	91.92	0	1.84	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   241.52	0	 18.9629	0	36.5664	0	26.371	0	219.46	0	94.21	0	1.56	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   231.73	0	 19.0798	0	36.5663	0	26.341	0	218.02	0	93.80	0	1.56	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   221.76	0	 19.1147	0	36.5529	0	26.321	0	223.87	0	96.37	0	0.93	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   209.25	0	 19.2006	0	36.5543	0	26.3	0	223.87	0	96.53	0	1.20	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   200.88	0	 19.2994	0	36.5523	0	26.274	0	220.90	0	95.42	0	1.17	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   191.62	0	 19.3712	0	36.5473	0	26.251	0	220.61	0	95.42	0	1.04	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   181.20	0	 19.4310	0	36.5388	0	26.229	0	224.26	0	97.10	0	0.76	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   170.71	0	 19.4911	0	36.5353	0	26.21	0	225.50	0	97.74	0	0.64	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   160.62	0	 19.5622	0	36.5331	0	26.19	0	226.85	0	98.45	0	0.36	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   151.51	0	 19.6493	0	36.5321	0	26.167	0	228.67	0	99.40	0	0.05	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   141.32	0	 19.8386	0	36.5410	0	26.126	0	233.18	0	101.73	0	-0.40	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   131.02	0	 20.0227	0	36.5257	0	26.065	0	236.74	0	103.61	0	-0.22	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   120.75	0	 20.1867	0	36.5276	0	26.023	0	238.08	0	104.52	0	-0.42	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   111.46	0	 20.4764	0	36.5248	0	25.944	0	239.62	0	105.75	0	-0.22	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		   101.62	0	 20.8696	0	36.5251	0	25.839	0	237.79	0	105.69	0	-0.17	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    96.20	0	 21.2233	0	36.5170	0	25.737	0	235.39	0	105.29	0	-0.31	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    91.40	0	 21.5478	0	36.5100	0	25.642	0	233.76	0	105.17	0	-0.26	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    86.82	0	 21.6106	0	36.5143	0	25.628	0	233.18	0	105.03	0	-0.50	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    81.69	0	 21.6808	0	36.5167	0	25.61	0	232.61	0	104.90	0	-0.72	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    76.86	0	 22.1813	0	36.5055	0	25.461	0	229.73	0	104.52	0	-0.17	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    71.56	0	 22.5994	0	36.5648	0	25.393	0	223.78	0	102.60	0	0.20	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    66.93	0	 23.3127	0	36.6140	0	25.228	0	212.64	0	98.75	0	-0.06	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    61.76	0	 24.3687	0	36.5874	0	24.89	0	213.50	0	100.96	0	0.58	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    56.88	0	 24.7813	0	36.5825	0	24.76	0	217.82	0	103.73	0	-0.29	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    51.33	0	 24.9799	0	36.5644	0	24.683	0	213.98	0	102.24	0	-0.58	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    46.65	0	 25.2866	0	36.5597	0	24.584	0	209.66	0	100.69	0	-0.24	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    41.57	0	 25.5595	0	36.5269	0	24.47	0	202.08	0	97.48	0	-0.70	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    36.74	0	 25.9571	0	36.4206	0	24.252	0	204.86	0	99.42	0	-0.24	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    31.93	0	 26.1108	0	36.3775	0	24.166	0	209.38	0	101.85	0	-0.67	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    26.27	0	 26.1118	0	36.3779	0	24.166	0	211.30	0	102.79	0	-0.53	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    21.18	0	 26.1119	0	36.3775	0	24.166	0	211.58	0	102.93	0	-0.69	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    16.66	0	 26.1103	0	36.3779	0	24.167	0	211.87	0	103.06	0	-0.79	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		    11.60	0	 26.1112	0	36.3781	0	24.167	0	211.97	0	103.11	0	-0.70	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730		     7.56	0	 26.1109	0	36.3774	0	24.166	0	211.97	0	103.11	0	-0.75	0
0069Bermuda	 107	C	05/31/2014	09:02	291.51	 36.730																	
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   998.24	0	  5.9603	0	35.0513	0	27.559	0	231.94	0	75.14	0	20.15	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   951.05	0	  6.6790	0	35.0854	0	27.493	0	212.83	0	70.13	0	21.54	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   901.08	0	  7.9154	0	35.1371	0	27.362	0	182.21	0	61.79	0	22.96	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   850.68	0	  8.9424	0	35.1878	0	27.248	0	164.64	0	57.15	0	23.89	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   800.97	0	  9.8657	0	35.2651	0	27.164	0	155.14	0	54.99	0	23.12	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   751.72	0	 11.0886	0	35.4110	0	27.077	0	153.22	0	55.81	0	21.19	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   701.37	0	 12.3917	0	35.5954	0	26.993	0	160.99	0	60.35	0	17.58	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   651.36	0	 13.5521	0	35.7601	0	26.906	0	167.71	0	64.46	0	15.23	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   600.59	0	 14.7323	0	35.9579	0	26.831	0	179.81	0	70.87	0	12.15	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   550.78	0	 15.6534	0	36.1125	0	26.763	0	184.03	0	73.95	0	9.93	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   501.34	0	 16.5916	0	36.2828	0	26.698	0	191.04	0	78.26	0	8.06	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   451.10	0	 17.2900	0	36.4036	0	26.638	0	183.36	0	76.19	0	6.79	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   401.33	0	 17.9014	0	36.5119	0	26.585	0	196.51	0	82.67	0	5.26	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   381.11	0	 18.0679	0	36.5382	0	26.567	0	196.42	0	82.90	0	4.75	0
0069Bermuda	 108	C	06/05/2014	13:49	292.994	 36.561		   361.44	0	 18.2489	0	36.5548	0	26.537	0	197.38	0	83.60	0	4.34	0
