//0																						
//Oxygen, 1.11
//Nitrate, 1, 1, 0.8, -.5
//Nitrate, 182, 1, -2, 1
//Nitrate, 263, 1, -1, 1
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		281.23	0	18.9074	0	36.5922	0	26.407	0	195.69	0	83.94	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		271.15	0	19.0239	0	36.5948	0	26.38	0	196.14	0	84.31	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		261.71	0	19.1113	0	36.5884	0	26.352	0	197.14	0	84.88	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		251.58	0	19.2021	0	36.5859	0	26.327	0	198.91	0	85.78	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		241.53	0	19.2328	0	36.5668	0	26.303	0	201.58	0	86.97	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		230.91	0	19.3501	0	36.5801	0	26.285	0	207.24	0	89.62	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		220.92	0	19.4591	0	36.5923	0	26.267	0	209.57	0	90.81	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		211	0	19.5399	0	36.5963	0	26.25	0	208.90	0	90.66	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		201.32	0	19.6766	0	36.6103	0	26.227	0	205.57	0	89.45	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		191.48	0	19.8284	0	36.6224	0	26.198	0	205.91	0	89.85	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		181.55	0	19.9597	0	36.631	0	26.171	0	205.57	0	89.93	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		171.27	0	20.2436	0	36.6549	0	26.117	0	198.36	0	87.24	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		161.62	0	20.5294	0	36.6588	0	26.045	0	192.36	0	85.04	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		151.26	0	20.7386	0	36.6615	0	25.991	0	193.47	0	85.86	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		141.54	0	20.9827	0	36.6723	0	25.935	0	194.81	0	86.84	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		131.73	0	21.1696	0	36.6836	0	25.894	0	199.91	0	89.42	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		119.53	0	21.5714	0	36.69	0	25.789	0	200.24	0	90.22	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		111.35	0	22.1416	0	36.6903	0	25.63	0	196.58	0	89.47	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		101.73	0	23.1784	0	36.5572	0	25.219	0	190.92	0	88.43	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		96.41	0	23.5792	0	36.3018	0	24.882	0	213.90	0	99.62	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		91.38	0	23.5782	0	36.3022	0	24.882	0	214.56	0	99.92	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		86.66	0	23.5786	0	36.3007	0	24.881	0	215.23	0	100.23	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		81.75	0	23.5794	0	36.3	0	24.88	0	215.78	0	100.49	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		76.81	0	23.5779	0	36.3005	0	24.881	0	216.23	0	100.70	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		71.72	0	23.5768	0	36.3005	0	24.881	0	216.45	0	100.80	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		66.47	0	23.5697	0	36.2965	0	24.88	0	216.78	0	100.94	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		61.58	0	23.5686	0	36.2954	0	24.879	0	216.89	0	100.99	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		56.41	0	23.5653	0	36.2945	0	24.88	0	217.34	0	101.19	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		51.63	0	23.5639	0	36.2946	0	24.88	0	217.45	0	101.24	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		46.57	0	23.5625	0	36.2943	0	24.88	0	217.56	0	101.29	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		41.31	0	23.5615	0	36.2945	0	24.881	0	217.78	0	101.39	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		36.74	0	23.5604	0	36.2946	0	24.881	0	217.89	0	101.44	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		31.09	0	23.5594	0	36.2943	0	24.881	0	217.89	0	101.44	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		26.16	0	23.5587	0	36.2944	0	24.881	0	218.00	0	101.49	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		21.02	0	23.5576	0	36.2944	0	24.882	0	218.12	0	101.54	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		16.08	0	23.5565	0	36.2942	0	24.882	0	218.12	0	101.54	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		11.65	0	23.5567	0	36.2945	0	24.882	0	218.34	0	101.64	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152		7.17	0	23.5576	0	36.2946	0	24.882	0	218.45	0	101.69	0		8	
6976BERMUDA	140	C	11/3/2012	16:27	303.466	38.152																
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		999.44	0	7.6748	0	35.1146	0	27.378	0	181.60	0	61.23	0	26.15	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		951.35	0	8.4326	0	35.1408	0	27.288	0	165.83	0	56.90	0	26.54	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		901.34	0	9.5753	0	35.2369	0	27.188	0	150.07	0	52.84	0	25.41	4	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		851.29	0	10.5505	0	35.3385	0	27.11	0	143.52	0	51.66	0	25.84	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		800.89	0	11.8791	0	35.5095	0	27.017	0	147.08	0	54.52	0	22.25	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		751.21	0	13.1211	0	35.6968	0	26.938	0	165.61	0	63.07	0	18.53	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		700.8	0	14.1702	0	35.8562	0	26.862	0	169.72	0	66.10	0	15.75	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		651.54	0	15.1548	0	36.0175	0	26.791	0	174.27	0	69.30	0	13.81	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		601.3	0	16.078	0	36.1778	0	26.725	0	175.38	0	71.09	0	12.23	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		551.03	0	16.6516	0	36.2797	0	26.681	0	193.70	0	79.44	0	9.59	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		501.15	0	17.319	0	36.4103	0	26.637	0	198.14	0	82.38	0	8.13	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		451.28	0	17.719	0	36.4808	0	26.602	0	203.24	0	85.19	0	6.64	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		401.13	0	17.9679	0	36.5134	0	26.57	0	205.24	0	86.45	0	5.47	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		381.63	0	18.1386	0	36.5497	0	26.56	0	200.69	0	84.82	0	6.11	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		361.11	0	18.2717	0	36.5613	0	26.537	0	196.14	0	83.11	0	5.94	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		351.39	0	18.3433	0	36.5681	0	26.526	0	195.58	0	82.99	0	5.33	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		341.3	0	18.4185	0	36.5748	0	26.513	0	195.80	0	83.21	0	4.98	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		329.77	0	18.3753	0	36.5402	0	26.494	0	200.58	0	85.15	0	5.21	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		321.65	0	18.4468	0	36.5464	0	26.482	0	202.35	0	86.02	0	4.75	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		311.26	0	18.5065	0	36.5539	0	26.474	0	201.69	0	85.84	0	5.36	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		300.68	0	18.5237	0	36.5365	0	26.454	0	202.24	0	86.10	0	4.76	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		291.58	0	18.5968	0	36.5415	0	26.441	0	204.68	0	87.26	0	4.73	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		281.61	0	18.6957	0	36.5556	0	26.428	0	204.02	0	87.14	0	4.48	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		271.65	0	18.8239	0	36.5778	0	26.415	0	201.13	0	86.13	0	4.58	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		261.41	0	18.8902	0	36.5689	0	26.391	0	198.80	0	85.23	0	5.03	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		250.91	0	18.9657	0	36.5598	0	26.364	0	200.36	0	86.01	0	3.85	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		241.75	0	19.0807	0	36.5736	0	26.347	0	202.02	0	86.92	0	3.96	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		231.68	0	19.1297	0	36.5713	0	26.333	0	203.69	0	87.72	0	4.06	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		218.53	0	19.2271	0	36.5754	0	26.312	0	205.35	0	88.60	0	3.51	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		211.68	0	19.3181	0	36.5842	0	26.296	0	205.91	0	88.99	0	3.51	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		201.27	0	19.3686	0	36.582	0	26.281	0	208.79	0	90.32	0	2.91	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		190.74	0	19.4223	0	36.5827	0	26.268	0	210.68	0	91.23	0	2.52	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		181.05	0	19.5044	0	36.5898	0	26.253	0	211.01	0	91.51	0	2.82	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		170.77	0	19.6491	0	36.6009	0	26.226	0	209.57	0	91.14	0	2.21	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		160.75	0	19.8205	0	36.6169	0	26.195	0	208.35	0	90.90	0	2.41	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		150.98	0	20.0327	0	36.6325	0	26.153	0	208.46	0	91.31	0	1.76	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		141.24	0	20.3497	0	36.6508	0	26.086	0	208.24	0	91.75	0	2.69	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		131.48	0	20.5503	0	36.6689	0	26.048	0	207.90	0	91.95	0	2.81	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		121.51	0	20.9247	0	36.6715	0	25.95	0	206.79	0	92.09	0	2.96	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		111.24	0	21.4193	0	36.6772	0	25.82	0	200.02	0	89.87	0	2.52	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		101.69	0	21.7921	0	36.6708	0	25.711	0	196.58	0	88.91	0	2.83	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		96.72	0	22.1624	0	36.6821	0	25.617	0	196.36	0	89.40	0	2.24	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		91.6	0	22.4916	0	36.6692	0	25.513	0	196.03	0	89.76	0	2.45	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		86.54	0	23.3087	0	36.363	0	25.014	0	209.90	0	97.33	0	0.78	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		81.95	0	23.3578	0	36.3098	0	24.954	0	214.12	0	99.34	0	0.92	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		76.72	0	23.3554	0	36.3071	0	24.952	0	216.23	0	100.31	0	0.79	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		71.67	0	23.3544	0	36.3067	0	24.952	0	216.89	0	100.62	0	0.87	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		66.61	0	23.3558	0	36.3058	0	24.951	0	217.34	0	100.83	0	0.09	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		61.3	0	23.3542	0	36.305	0	24.951	0	217.56	0	100.93	0	0.72	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		56.55	0	23.3541	0	36.3042	0	24.95	0	217.89	0	101.08	0	0.30	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		51.46	0	23.3605	0	36.3036	0	24.948	0	218.34	0	101.30	0	0.91	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		46.2	0	23.3653	0	36.3024	0	24.945	0	218.45	0	101.36	0	-0.22	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		41.77	0	23.3743	0	36.3022	0	24.943	0	218.89	0	101.58	0	1.12	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		36.77	0	23.3719	0	36.302	0	24.943	0	219.23	0	101.73	0	0.00	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		31.49	0	23.3702	0	36.3021	0	24.944	0	219.34	0	101.78	0	0.13	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		26.63	0	23.3764	0	36.3014	0	24.941	0	219.67	0	101.94	0	0.40	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		21.83	0	23.3749	0	36.3015	0	24.942	0	219.78	0	101.99	0	0.26	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		16.67	0	23.3747	0	36.3016	0	24.942	0	220.11	0	102.15	0	-0.02	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		11.81	0	23.3727	0	36.3014	0	24.942	0	220.22	0	102.19	0	0.62	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91		7.95	0	23.3722	0	36.3014	0	24.943	0	220.45	0	102.30	0	0.08	0	
6976BERMUDA	141	C	11/8/2012	22:01	303.744	37.91																
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		998.84	0	6.454	0	35.0596	0	27.502	0	208.57	0	68.36	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		951.6	0	7.102	0	35.0823	0	27.432	0	192.70	0	64.12	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		901.21	0	7.9978	0	35.1335	0	27.347	0	175.38	0	59.58	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		851.55	0	8.8036	0	35.1671	0	27.253	0	158.62	0	54.88	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		800.89	0	9.858	0	35.2743	0	27.173	0	147.85	0	52.40	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		751.17	0	10.8686	0	35.3793	0	27.089	0	145.52	0	52.75	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		701.36	0	12.3292	0	35.5829	0	26.995	0	154.40	0	57.80	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		651.38	0	13.497	0	35.7529	0	26.911	0	162.06	0	62.22	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		600.77	0	14.7077	0	35.9453	0	26.825	0	174.60	0	68.78	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		551.5	0	15.6206	0	36.0996	0	26.76	0	177.82	0	71.40	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		501.56	0	16.7301	0	36.3056	0	26.685	0	185.15	0	76.06	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		451.35	0	17.4279	0	36.4425	0	26.639	0	198.36	0	82.66	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		400.91	0	17.7348	0	36.4902	0	26.607	0	203.35	0	85.26	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		381.06	0	17.871	0	36.512	0	26.593	0	204.46	0	85.96	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		361.23	0	17.94	0	36.5213	0	26.584	0	205.02	0	86.31	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		351.37	0	17.992	0	36.5238	0	26.573	0	205.24	0	86.49	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		341.63	0	18.0501	0	36.5337	0	26.568	0	205.35	0	86.64	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		330.67	0	18.0738	0	36.5272	0	26.557	0	205.79	0	86.86	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		320.98	0	18.1253	0	36.5277	0	26.544	0	205.35	0	86.76	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		310.67	0	18.1998	0	36.5313	0	26.529	0	205.91	0	87.12	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		301.55	0	18.2401	0	36.5179	0	26.508	0	207.02	0	87.65	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		291.35	0	18.2723	0	36.5081	0	26.492	0	209.68	0	88.83	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		281.24	0	18.3409	0	36.5138	0	26.48	0	211.46	0	89.70	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		271.29	0	18.51	0	36.5482	0	26.468	0	209.57	0	89.20	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		261.73	0	18.5862	0	36.5599	0	26.459	0	206.79	0	88.15	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		251.34	0	18.6184	0	36.5466	0	26.44	0	206.24	0	87.96	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		241.56	0	18.6924	0	36.5351	0	26.412	0	207.02	0	88.41	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		230.99	0	18.7046	0	36.5381	0	26.411	0	207.35	0	88.57	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		221.63	0	18.7957	0	36.5363	0	26.387	0	207.13	0	88.63	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		211.75	0	18.8877	0	36.5362	0	26.364	0	207.46	0	88.92	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		201.05	0	19.0486	0	36.5407	0	26.327	0	208.01	0	89.43	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		191.22	0	19.1064	0	36.5444	0	26.316	0	209.12	0	90.00	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		181.54	0	19.2833	0	36.5619	0	26.286	0	209.57	0	90.50	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		171.19	0	19.4242	0	36.5749	0	26.261	0	211.23	0	91.47	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		161.37	0	19.5945	0	36.5902	0	26.231	0	210.90	0	91.62	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		151.43	0	19.9751	0	36.6292	0	26.165	0	206.68	0	90.44	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		140.91	0	20.0638	0	36.6371	0	26.149	0	204.68	0	89.71	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		131.43	0	20.2523	0	36.6437	0	26.105	0	204.24	0	89.83	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		121.42	0	20.699	0	36.6583	0	25.999	0	205.35	0	91.06	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		111.49	0	21.0395	0	36.6763	0	25.923	0	206.68	0	92.23	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		101.74	0	21.6967	0	36.7003	0	25.763	0	205.46	0	92.78	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		96.65	0	22.4886	0	36.3663	0	25.254	0	216.78	0	99.09	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		91.78	0	22.5204	0	36.3424	0	25.225	0	218.67	0	99.99	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		86.21	0	22.5425	0	36.3132	0	25.193	0	219.23	0	100.27	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		81.66	0	22.6042	0	36.2997	0	25.164	0	219.67	0	100.57	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		76.51	0	22.6524	0	36.3038	0	25.154	0	220.00	0	100.81	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		71.79	0	22.6578	0	36.3002	0	25.149	0	220.45	0	101.03	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		66.67	0	22.6956	0	36.2948	0	25.134	0	221.11	0	101.39	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		61.46	0	22.6971	0	36.2931	0	25.132	0	221.45	0	101.55	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		56.86	0	22.6924	0	36.2908	0	25.131	0	221.78	0	101.69	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		51.73	0	22.6868	0	36.2863	0	25.129	0	222.00	0	101.78	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		46.78	0	22.631	0	36.2529	0	25.116	0	222.22	0	101.76	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		41.7	0	22.6126	0	36.2417	0	25.112	0	222.44	0	101.83	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		36.4	0	22.6093	0	36.2412	0	25.112	0	222.67	0	101.92	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		31.58	0	22.5903	0	36.2322	0	25.11	0	223.00	0	102.03	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		26.24	0	22.5947	0	36.234	0	25.11	0	222.89	0	101.99	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		21.54	0	22.5928	0	36.233	0	25.11	0	223.00	0	102.04	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		16.25	0	22.5927	0	36.2329	0	25.11	0	223.22	0	102.14	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		11.77	0	22.5919	0	36.2337	0	25.111	0	223.11	0	102.09	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815		7.38	0	22.5809	0	36.2315	0	25.112	0	223.22	0	102.12	0		8	
6976BERMUDA	142	C	11/14/2012	03:09	304.843	37.815																
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		998.74	0	5.1107	0	35.018	0	27.637	0	249.64	0	79.25	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		950.95	0	5.3688	0	35.0329	0	27.618	0	244.31	0	78.04	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		900.82	0	5.5912	0	35.0384	0	27.595	0	237.10	0	76.14	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		850.7	0	5.9595	0	35.0415	0	27.551	0	225.33	0	72.99	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		801.51	0	6.4313	0	35.0572	0	27.503	0	209.90	0	68.76	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		751.7	0	7.0522	0	35.0777	0	27.436	0	193.03	0	64.15	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		701.01	0	7.9915	0	35.1185	0	27.335	0	173.38	0	58.89	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		651.11	0	8.6377	0	35.1469	0	27.261	0	160.84	0	55.44	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		601.17	0	9.4763	0	35.2205	0	27.19	0	147.96	0	51.98	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		551.16	0	10.5207	0	35.3261	0	27.105	0	140.64	0	50.58	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		501.6	0	11.619	0	35.4658	0	27.028	0	141.86	0	52.28	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		451.67	0	12.79	0	35.629	0	26.946	0	148.19	0	56.03	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		401.62	0	13.3836	0	35.7047	0	26.893	0	152.96	0	58.57	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		381.59	0	13.9266	0	35.7874	0	26.854	0	154.29	0	59.77	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		360.72	0	14.464	0	35.8693	0	26.812	0	158.40	0	62.06	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		350.66	0	14.5536	0	35.8679	0	26.792	0	161.39	0	63.35	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		341.63	0	14.6597	0	35.8882	0	26.787	0	164.95	0	64.89	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		331.58	0	14.8806	0	35.908	0	26.757	0	168.72	0	66.68	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		321.05	0	15.0052	0	35.9192	0	26.74	0	173.72	0	68.83	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		310.89	0	15.1461	0	35.9328	0	26.722	0	175.82	0	69.86	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		301.64	0	15.3621	0	35.9775	0	26.713	0	177.16	0	70.72	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		291.7	0	15.3187	0	35.9428	0	26.693	0	180.26	0	71.88	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		280.82	0	15.7338	0	36.0429	0	26.687	0	181.04	0	72.83	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		271.24	0	15.953	0	36.0927	0	26.68	0	180.26	0	72.85	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		261.05	0	16.0111	0	36.0797	0	26.657	0	180.93	0	73.20	0		8	
6976BERMUDA	143	C	11/19/2012	07:38	305.158	39.209		251.5	0	16.163	0	36.085	0	26.627	0	181.71	0	73.73	0		8	
