//0
//Oxygen, 1.045
//Nitrate, 1, 1, 0,0,
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		76.00	0	17.2080	0	35.5320	0	25.873	0	213.60	0	88.15	0	4.00	0	0.53	0	0.000230	0	1.54	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		74.00	0	17.4200	0	35.5330	0	25.823	0	216.84	0	89.85	0		8	0.83	0	0.000242	0	1.53	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		72.00	0	17.5100	0	35.5380	0	25.805	0	219.66	0	91.18	0	3.30	0	0.89	0	0.000262	0	1.52	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		70.00	0	17.6300	0	35.5410	0	25.778	0	219.35	0	91.26	0		8	0.97	0	0.000263	0	1.52	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		68.00	0	17.7650	0	35.5370	0	25.742	0	219.97	0	91.76	0		8	1.03	0	0.000285	0	1.56	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		66.00	0	17.9360	0	35.5340	0	25.697	0	221.44	0	92.67	0	3.00	0	1.09	0	0.000269	0	1.55	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		64.00	0	18.1090	0	35.5270	0	25.649	0	221.96	0	93.19	0		8	1.21	0	0.000277	0	1.53	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		62.00	0	18.2340	0	35.4980	0	25.596	0	222.90	0	93.79	0	2.10	0	1.29	0	0.000260	0	1.53	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		60.00	0	18.4070	0	35.4530	0	25.518	0	226.24	0	95.48	0		8	1.22	0	0.000243	0	1.54	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		58.00	0	18.7070	0	35.4370	0	25.430	0	232.83	0	98.81	0		8	1.18	0	0.000249	0	1.49	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		56.00	0	19.0010	0	35.4650	0	25.377	0	235.23	0	100.39	0	0.40	0	1.18	0	0.000254	0	1.42	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		54.00	0	19.3050	0	35.4680	0	25.301	0	236.38	0	101.46	0		8	0.83	0	0.000249	0	1.38	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		52.00	0	19.7090	0	35.5230	0	25.238	0	235.54	0	101.89	0	0.10	0	0.41	0	0.000236	0	1.28	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		50.00	0	19.8390	0	35.5480	0	25.223	0	235.44	0	102.11	0		8	0.29	0	0.000226	0	1.24	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		48.00	0	19.8660	0	35.5560	0	25.222	0	235.44	0	102.16	0		8	0.26	0	0.000226	0	1.22	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		46.00	0	19.8770	0	35.5590	0	25.221	0	235.75	0	102.32	0	0.40	0	0.26	0	0.000225	0	1.21	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		44.00	0	19.8810	0	35.5600	0	25.221	0	235.96	0	102.42	0		8	0.24	0	0.000223	0	1.22	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		42.00	0	19.8810	0	35.5590	0	25.220	0	236.07	0	102.46	0	0.80	0	0.22	0	0.000224	0	1.24	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		40.00	0	19.8810	0	35.5590	0	25.220	0	236.27	0	102.56	0		8	0.22	0	0.000222	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		38.00	0	19.8830	0	35.5600	0	25.220	0	236.38	0	102.61	0		8	0.22	0	0.000221	0	1.23	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		36.00	0	19.8870	0	35.5600	0	25.219	0	236.48	0	102.66	0	0.60	0	0.21	0	0.000238	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		34.00	0	19.8890	0	35.5600	0	25.219	0	236.59	0	102.71	0		8	0.20	0	0.000261	0	1.19	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		32.00	0	19.8910	0	35.5600	0	25.218	0	236.69	0	102.76	0	0.60	0	0.20	0	0.000222	0	1.22	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		30.00	0	19.8910	0	35.5600	0	25.218	0	236.69	0	102.76	0		8	0.20	0	0.000219	0	1.18	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		28.00	0	19.8950	0	35.5590	0	25.216	0	236.69	0	102.76	0		8	0.18	0	0.000222	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		26.00	0	19.9230	0	35.5600	0	25.210	0	236.69	0	102.82	0	0.80	0	0.16	0	0.000215	0	1.19	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		24.00	0	19.9380	0	35.5620	0	25.207	0	236.69	0	102.85	0		8	0.15	0	0.000213	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		22.00	0	19.9480	0	35.5630	0	25.205	0	236.69	0	102.87	0	0.90	0	0.15	0	0.000226	0	1.18	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		20.00	0	19.9500	0	35.5620	0	25.204	0	236.69	0	102.87	0		8	0.15	0	0.000216	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		18.00	0	19.9530	0	35.5590	0	25.201	0	236.59	0	102.83	0		8	0.15	0	0.000212	0	1.22	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		16.00	0	19.9520	0	35.5590	0	25.201	0	236.48	0	102.78	0	0.50	0	0.14	0	0.000212	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		13.90	0	19.9570	0	35.5580	0	25.199	0	236.38	0	102.74	0		8	0.14	0	0.000210	0	1.17	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		12.10	0	19.9580	0	35.5610	0	25.201	0	236.07	0	102.61	0	0.70	0	0.13	0	0.000213	0	1.20	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		10.00	0	19.9570	0	35.5620	0	25.202	0	235.65	0	102.43	0		8	0.14	0	0.000215	0	1.17	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		8.00	0	19.9570	0	35.5610	0	25.201	0	235.33	0	102.29	0	0.70	0	0.15	0	0.000212	0	1.19	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		6.00	0	19.9580	0	35.5600	0	25.200	0	235.13	0	102.20	0		8	0.13	0	0.000230	0	1.19	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400		4.10	0	19.9580	0	35.5610	0	25.201	0	234.81	0	102.07	0		8	0.13	0	0.000217	0	1.19	0
0037SoOcn	19	C	03/10/2015	20:18	12.735	-36.400																					
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1899.50	0	2.7813	0	34.7920	0	27.739	0	215.90	0	64.65	0	26.50	0	0.02	0	0.000128	0	2.44	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1799.00	0	2.8332	0	34.7790	0	27.724	0	212.34	0	63.66	0	27.10	0	0.02	0	0.000130	0	2.40	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1699.90	0	2.8191	0	34.7440	0	27.697	0	204.92	0	61.40	0	28.30	0	0.02	0	0.000136	0	2.44	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1600.00	0	2.8735	0	34.7100	0	27.665	0	198.34	0	59.50	0	29.70	0	0.02	0	0.000133	0	2.43	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1499.30	0	2.8141	0	34.6350	0	27.611	0	189.98	0	56.87	0	31.50	0	0.02	0	0.000133	0	2.41	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1398.40	0	2.9741	0	34.6090	0	27.575	0	184.55	0	55.46	0	32.10	0	0.02	0	0.000140	0	2.35	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1299.90	0	3.0820	0	34.5560	0	27.523	0	181.52	0	54.67	0	33.10	0	0.02	0	0.000136	0	2.37	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1199.50	0	3.0709	0	34.4620	0	27.449	0	189.04	0	56.89	0	33.60	0	0.02	0	0.000136	0	2.26	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		1099.40	0	3.1912	0	34.3850	0	27.377	0	199.91	0	60.31	0	33.10	0	0.02	0	0.000138	0	2.10	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		999.40	0	3.7952	0	34.3740	0	27.309	0	202.73	0	62.07	0	32.30	0	0.01	0	0.000141	0	2.06	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		979.30	0	3.8550	0	34.3720	0	27.302	0	203.36	0	62.35	0		8	0.01	0	0.000143	0	2.05	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		978.00	0	3.8910	0	34.3740	0	27.299	0	203.04	0	62.31	0		8	0.02	0	0.000138	0	2.05	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		976.00	0	3.9300	0	34.3780	0	27.299	0	202.42	0	62.18	0		8	0.02	0	0.000140	0	2.04	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		974.00	0	3.9410	0	34.3770	0	27.297	0	202.00	0	62.07	0		8	0.02	0	0.000140	0	2.03	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		972.00	0	3.9300	0	34.3720	0	27.294	0	202.42	0	62.18	0		8	0.01	0	0.000141	0	2.03	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		970.00	0	3.9420	0	34.3720	0	27.293	0	203.04	0	62.39	0		8	0.01	0	0.000137	0	2.03	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		968.00	0	3.9550	0	34.3730	0	27.292	0	203.15	0	62.44	0		8	0.01	0	0.000138	0	2.05	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		966.00	0	3.9580	0	34.3730	0	27.292	0	203.15	0	62.45	0		8	0.02	0	0.000143	0	2.03	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		964.00	0	3.9440	0	34.3700	0	27.291	0	203.25	0	62.46	0		8	0.02	0	0.000136	0	1.98	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		962.00	0	3.9210	0	34.3640	0	27.288	0	204.19	0	62.71	0		8	0.02	0	0.000145	0	2.02	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		960.00	0	3.9490	0	34.3670	0	27.288	0	204.72	0	62.91	0		8	0.01	0	0.000143	0	1.99	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		958.00	0	3.9820	0	34.3650	0	27.283	0	204.51	0	62.90	0		8	0.01	0	0.000141	0	2.03	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		956.00	0	3.9120	0	34.3530	0	27.281	0	205.76	0	63.17	0		8	0.01	0	0.000138	0	1.99	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		954.00	0	3.8660	0	34.3450	0	27.279	0	207.54	0	63.64	0		8	0.01	0	0.000139	0	2.01	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		952.00	0	3.8460	0	34.3400	0	27.277	0	209.21	0	64.12	0	31.80	0	0.02	0	0.000141	0	2.01	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		950.00	0	3.8470	0	34.3380	0	27.275	0	210.46	0	64.51	0		8	0.01	0	0.000140	0	1.97	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		948.00	0	3.8430	0	34.3360	0	27.274	0	211.19	0	64.72	0		8	0.02	0	0.000138	0	1.99	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		946.00	0	3.8410	0	34.3340	0	27.273	0	211.72	0	64.88	0		8	0.01	0	0.000140	0	1.97	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		944.00	0	3.8430	0	34.3330	0	27.272	0	212.14	0	65.01	0		8	0.01	0	0.000138	0	2.02	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		942.00	0	3.8760	0	34.3360	0	27.271	0	212.24	0	65.10	0		8	0.01	0	0.000146	0	1.95	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		940.00	0	3.9130	0	34.3390	0	27.269	0	211.72	0	65.00	0		8	0.01	0	0.000151	0	1.98	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		938.00	0	3.9020	0	34.3340	0	27.267	0	211.82	0	65.01	0		8	0.02	0	0.000137	0	1.96	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		936.00	0	3.9060	0	34.3330	0	27.265	0	212.34	0	65.17	0		8	0.02	0	0.000138	0	1.97	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		934.00	0	3.9130	0	34.3330	0	27.265	0	212.66	0	65.28	0		8	0.01	0	0.000140	0	1.95	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		932.00	0	3.8990	0	34.3280	0	27.262	0	213.08	0	65.39	0		8	0.01	0	0.000138	0	1.96	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		930.00	0	3.8970	0	34.3240	0	27.259	0	214.12	0	65.70	0		8	0.01	0	0.000136	0	1.94	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		928.00	0	3.8940	0	34.3210	0	27.257	0	214.96	0	65.95	0		8	0.01	0	0.000141	0	1.96	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		926.00	0	3.8780	0	34.3170	0	27.255	0	215.79	0	66.18	0		8	0.01	0	0.000144	0	1.94	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		924.00	0	3.8400	0	34.3090	0	27.253	0	217.15	0	66.53	0		8	0.01	0	0.000147	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		922.00	0	3.8110	0	34.3010	0	27.249	0	218.61	0	66.93	0		8	0.01	0	0.000138	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		920.00	0	3.7840	0	34.2940	0	27.247	0	220.60	0	67.49	0		8	0.01	0	0.000138	0	1.89	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		918.00	0	3.7740	0	34.2900	0	27.244	0	222.06	0	67.92	0		8	0.01	0	0.000136	0	1.93	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		916.00	0	3.7710	0	34.2890	0	27.244	0	222.79	0	68.14	0		8	0.01	0	0.000139	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		914.00	0	3.7600	0	34.2860	0	27.243	0	223.53	0	68.34	0		8	0.01	0	0.000136	0	1.92	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		912.00	0	3.7790	0	34.2860	0	27.241	0	224.05	0	68.53	0		8	0.01	0	0.000140	0	1.89	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		910.00	0	3.8180	0	34.2890	0	27.239	0	223.94	0	68.57	0		8	0.01	0	0.000139	0	1.92	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		908.00	0	3.8620	0	34.2910	0	27.236	0	223.53	0	68.51	0		8	0.01	0	0.000137	0	1.90	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		906.00	0	3.8930	0	34.2940	0	27.236	0	223.11	0	68.44	0		8	0.02	0	0.000140	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		904.00	0	3.8980	0	34.2920	0	27.233	0	222.79	0	68.35	0		8	0.01	0	0.000145	0	1.93	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		902.00	0	3.8820	0	34.2870	0	27.231	0	223.42	0	68.51	0	31.20	0	0.01	0	0.000142	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		900.00	0	3.8700	0	34.2840	0	27.230	0	224.26	0	68.75	0		8	0.01	0	0.000144	0	1.90	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		898.00	0	3.8690	0	34.2820	0	27.228	0	224.99	0	68.97	0		8	0.01	0	0.000141	0	1.89	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		896.00	0	3.8890	0	34.2830	0	27.227	0	225.30	0	69.10	0		8	0.01	0	0.000141	0	1.90	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		894.00	0	3.9020	0	34.2840	0	27.227	0	225.41	0	69.15	0		8	0.01	0	0.000148	0	1.86	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		892.00	0	3.9090	0	34.2860	0	27.228	0	225.30	0	69.13	0		8	0.01	0	0.000141	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		890.00	0	3.9110	0	34.2860	0	27.227	0	225.20	0	69.11	0		8	0.01	0	0.000139	0	1.91	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		888.00	0	3.9340	0	34.2870	0	27.226	0	224.88	0	69.05	0		8	0.01	0	0.000142	0	1.86	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		886.00	0	3.9480	0	34.2870	0	27.224	0	224.78	0	69.04	0		8	0.01	0	0.000140	0	1.89	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		884.00	0	3.9480	0	34.2850	0	27.223	0	225.09	0	69.14	0		8	0.01	0	0.000148	0	1.90	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		882.00	0	3.9390	0	34.2820	0	27.221	0	225.51	0	69.25	0		8	0.00	0	0.000140	0	1.86	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		880.00	0	3.9360	0	34.2800	0	27.220	0	226.14	0	69.43	0		8	0.01	0	0.000179	0	1.89	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		878.00	0	3.9360	0	34.2790	0	27.219	0	226.56	0	69.56	0		8	0.01	0	0.000141	0	1.89	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		876.00	0	3.9310	0	34.2770	0	27.218	0	227.08	0	69.71	0		8	0.01	0	0.000138	0	1.90	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		874.00	0	3.9220	0	34.2730	0	27.216	0	227.71	0	69.89	0		8	0.01	0	0.000138	0	1.84	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		872.00	0	3.9190	0	34.2710	0	27.215	0	228.44	0	70.11	0		8	0.01	0	0.000138	0	1.86	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		870.00	0	3.9150	0	34.2660	0	27.211	0	229.17	0	70.32	0		8	0.01	0	0.000138	0	1.85	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		868.00	0	3.9060	0	34.2600	0	27.207	0	230.32	0	70.66	0		8	0.01	0	0.000138	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		866.00	0	3.9030	0	34.2580	0	27.206	0	231.47	0	71.00	0		8	0.01	0	0.000137	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		864.00	0	3.9160	0	34.2570	0	27.204	0	232.30	0	71.28	0		8	0.01	0	0.000138	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		862.00	0	3.9230	0	34.2570	0	27.203	0	232.62	0	71.39	0		8	0.01	0	0.000136	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		860.00	0	3.9230	0	34.2550	0	27.201	0	232.93	0	71.48	0		8	0.00	0	0.000141	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		858.00	0	3.9310	0	34.2540	0	27.200	0	233.35	0	71.63	0		8	0.01	0	0.000138	0	1.81	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		856.00	0	3.9230	0	34.2490	0	27.197	0	233.87	0	71.77	0		8	0.01	0	0.000138	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		854.00	0	3.9270	0	34.2460	0	27.194	0	234.81	0	72.06	0		8	0.01	0	0.000149	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		852.00	0	3.9320	0	34.2440	0	27.192	0	235.54	0	72.30	0	30.60	0	0.00	0	0.000138	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		850.00	0	3.9370	0	34.2430	0	27.191	0	236.17	0	72.50	0		8	0.00	0	0.000137	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		848.00	0	3.9420	0	34.2430	0	27.190	0	236.59	0	72.64	0		8	0.01	0	0.000139	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		846.00	0	3.9450	0	34.2430	0	27.190	0	236.80	0	72.70	0		8	0.01	0	0.000138	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		844.00	0	3.9530	0	34.2420	0	27.188	0	237.01	0	72.78	0		8	0.01	0	0.000140	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		842.00	0	3.9590	0	34.2420	0	27.187	0	237.22	0	72.86	0		8	0.01	0	0.000144	0	1.81	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		840.00	0	3.9620	0	34.2420	0	27.187	0	237.22	0	72.86	0		8	0.00	0	0.000139	0	1.84	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		838.00	0	3.9780	0	34.2420	0	27.186	0	237.32	0	72.92	0		8	0.00	0	0.000139	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		836.10	0	3.9840	0	34.2430	0	27.186	0	237.32	0	72.93	0		8	0.01	0	0.000143	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		834.10	0	4.0460	0	34.2460	0	27.182	0	237.01	0	72.95	0		8	0.00	0	0.000136	0	1.79	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		832.10	0	4.0790	0	34.2510	0	27.182	0	236.27	0	72.79	0		8	0.01	0	0.000137	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		830.00	0	4.1110	0	34.2550	0	27.182	0	235.75	0	72.68	0		8	0.01	0	0.000138	0	1.79	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		828.00	0	4.2430	0	34.2670	0	27.178	0	234.08	0	72.41	0		8	0.00	0	0.000136	0	1.84	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		826.00	0	4.2510	0	34.2680	0	27.178	0	232.72	0	72.00	0		8	0.01	0	0.000141	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		824.00	0	4.3210	0	34.2780	0	27.178	0	231.99	0	71.90	0		8	0.01	0	0.000143	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		822.00	0	4.4280	0	34.2900	0	27.176	0	229.48	0	71.31	0		8	0.01	0	0.000136	0	1.85	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		820.00	0	4.4250	0	34.2890	0	27.176	0	227.91	0	70.82	0		8	0.01	0	0.000138	0	1.84	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		818.00	0	4.3770	0	34.2840	0	27.177	0	227.71	0	70.67	0		8	0.01	0	0.000146	0	1.84	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		816.00	0	4.3020	0	34.2700	0	27.174	0	228.96	0	70.93	0		8	0.01	0	0.000138	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		814.00	0	4.2890	0	34.2660	0	27.172	0	230.95	0	71.52	0		8	0.01	0	0.000145	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		812.00	0	4.2980	0	34.2660	0	27.171	0	231.99	0	71.85	0		8	0.00	0	0.000140	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		810.00	0	4.2990	0	34.2650	0	27.170	0	232.62	0	72.05	0		8	0.01	0	0.000137	0	1.81	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		808.00	0	4.3010	0	34.2660	0	27.171	0	233.04	0	72.18	0		8	0.01	0	0.000138	0	1.78	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		806.00	0	4.3700	0	34.2710	0	27.167	0	232.51	0	72.15	0		8	0.01	0	0.000142	0	1.83	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		804.00	0	4.3470	0	34.2650	0	27.165	0	232.51	0	72.10	0		8	0.00	0	0.000140	0	1.78	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		802.00	0	4.2070	0	34.2440	0	27.163	0	234.50	0	72.46	0		8	0.00	0	0.000137	0	1.77	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		800.00	0	4.1410	0	34.2320	0	27.161	0	237.42	0	73.24	0	29.70	0	0.01	0	0.000142	0	1.75	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		798.00	0	4.1770	0	34.2340	0	27.159	0	239.41	0	73.92	0		8	0.01	0	0.000138	0	1.79	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		796.00	0	4.1890	0	34.2340	0	27.157	0	240.14	0	74.17	0		8	0.00	0	0.000137	0	1.75	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		794.00	0	4.1970	0	34.2360	0	27.158	0	240.56	0	74.31	0		8	0.00	0	0.000141	0	1.79	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		792.00	0	4.3210	0	34.2500	0	27.156	0	239.31	0	74.15	0		8	0.01	0	0.000140	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		790.00	0	4.3710	0	34.2560	0	27.155	0	237.95	0	73.83	0		8	0.01	0	0.000139	0	1.79	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		788.00	0	4.5180	0	34.2720	0	27.152	0	235.86	0	73.45	0		8	0.01	0	0.000137	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		786.00	0	4.5310	0	34.2730	0	27.152	0	234.08	0	72.92	0		8	0.00	0	0.000136	0	1.80	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		784.00	0	4.5310	0	34.2750	0	27.153	0	233.14	0	72.62	0		8	0.01	0	0.000139	0	1.82	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		782.00	0	4.5180	0	34.2730	0	27.153	0	232.72	0	72.47	0		8	0.00	0	0.000137	0	1.78	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		780.00	0	4.4760	0	34.2660	0	27.152	0	233.14	0	72.52	0		8	0.01	0	0.000138	0	1.78	0
0037SoOcn	20	C	03/16/2015	03:23	12.989	-36.238		778.00	0	4.4340	0	34.2590	0	27.151	0	234.60	0	72.90	0		8	0.01	0	0.000139	0	1.78	0
